id_kecamatan,nama_kecamatan,nama_kabupaten,tahun,jumlah_penduduk_jiwa,luas_hutan_ha,luas_kebun_ha,luas_semak_ha,luas_kering_ha,luas_sawah_ha,luas_tambang_ha,luas_terbangun_ha,luas_air_ha,total_pk_sawah_ton,total_pb_sawah_ton,total_e_sawah_mcal,yield_pk_sawah_ton_ha,yield_pb_sawah_ton_ha,yield_e_sawah_mcal_ha,total_pk_kering_ton,total_pb_kering_ton,total_e_kering_mcal,yield_pk_kering_ton_ha,yield_pb_kering_ton_ha,yield_e_kering_mcal_ha,energi_tersedia_mcal,kebutuhan_energi_mcal,gap_energi_mcal,rasio_energi_kebutuhan,delta_jumlah_penduduk_jiwa,pct_jumlah_penduduk_jiwa,delta_luas_sawah_ha,pct_luas_sawah_ha,delta_luas_kering_ha,pct_luas_kering_ha,delta_total_pk_sawah_ton,pct_total_pk_sawah_ton,delta_total_pb_sawah_ton,pct_total_pb_sawah_ton,delta_total_e_sawah_mcal,pct_total_e_sawah_mcal,delta_yield_pk_sawah_ton_ha,pct_yield_pk_sawah_ton_ha,delta_yield_pb_sawah_ton_ha,pct_yield_pb_sawah_ton_ha,delta_yield_e_sawah_mcal_ha,pct_yield_e_sawah_mcal_ha,delta_total_pk_kering_ton,pct_total_pk_kering_ton,delta_total_pb_kering_ton,pct_total_pb_kering_ton,delta_total_e_kering_mcal,pct_total_e_kering_mcal,delta_yield_pk_kering_ton_ha,pct_yield_pk_kering_ton_ha,delta_yield_pb_kering_ton_ha,pct_yield_pb_kering_ton_ha,delta_yield_e_kering_mcal_ha,pct_yield_e_kering_mcal_ha,delta_energi_tersedia_mcal,pct_energi_tersedia_mcal,delta_kebutuhan_energi_mcal,pct_kebutuhan_energi_mcal,delta_sawah_hurs,delta_kering_hurs,delta_sawah_mrso,delta_kering_mrso,delta_sawah_pr,delta_kering_pr,delta_sawah_tas,delta_kering_tas,indeks_k2_komposit,indeks_sfai,indeks_akses_informasi
214,Wolio,Kota Bau Bau,2040,55919.25,1166.76,0.0,941.49,521.1,0.0,0.0,614.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5107.52,4324.53,9369967.0,9.8,8.3,17981.13,9369967.0,25717266.0,-16347299.0,0.3643,19647.72,54.17,0.0,0.0,-530.19,-50.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11219.01,-68.72,-9499.15,-68.72,-20581791.0,-68.72,-5.73,-36.9,-4.85,-36.88,-10509.35,-36.89,-20581791.0,-68.72,9035991.0,54.17,0.0,-0.1296,0.0,0.0015,0.0,-14.8258,0.0,0.4351,0.7203,0.7203,0.981
215,Sorawolio,Kota Bau Bau,2040,33397.78,6066.81,0.0,1546.38,2646.72,0.0,108.27,582.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24364.75,20629.64,44698240.0,9.21,7.79,16888.16,44698240.0,15359639.0,29338601.0,2.9101,13731.77,69.82,-44.37,-100.0,421.38,18.94,-165.08,-100.0,-105.24,-100.0,-375698.06,-100.0,-3.72,-100.0,-2.37,-100.0,-8467.39,-100.0,-10194.78,-29.5,-8631.91,-29.5,-18702772.0,-29.5,-6.32,-40.7,-5.36,-40.76,-11602.32,-40.72,-19078470.06,-29.91,6315239.0,69.82,0.0,-0.1841,0.0,0.0017,0.0,-10.2017,0.0,0.3873,0.4513,0.4513,0.8659
216,Bungi,Kota Bau Bau,2040,31333.84,1478.97,0.0,960.84,2418.57,515.88,0.0,811.71,25.47,3013.19,1920.91,6857642.5,5.84,3.72,13293.1,24296.15,20571.56,44572388.0,10.05,8.51,18429.23,51430030.5,14410431.0,37019599.5,3.5689,13690.62,77.6,-1167.84,-69.36,1021.23,73.08,-3251.09,-51.9,-2072.57,-51.9,-7399070.5,-51.9,2.12,56.99,1.35,56.96,4825.71,56.99,2595.46,11.96,2197.59,11.96,4761496.0,11.96,-5.48,-35.29,-4.64,-35.29,-10061.25,-35.31,-2637574.5,-4.88,6296313.0,77.6,-0.6726,-0.605,0.0018,0.0036,-7.8983,-7.4652,0.4285,0.4164,0.5521,0.5521,0.9405
217,Kokalukuna,Kota Bau Bau,2040,19181.61,78.03,0.0,1161.54,89.91,0.0,0.0,412.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.24,746.15,1616683.25,9.8,8.3,17981.13,1616683.25,8821621.0,-7204937.75,0.1833,6411.57,50.21,0.0,0.0,-109.89,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2221.65,-71.6,-1881.07,-71.6,-4075714.75,-71.6,-5.73,-36.9,-4.85,-36.88,-10509.35,-36.89,-4075714.75,-71.6,2948680.5,50.21,0.0,-0.2306,0.0,0.0008,0.0,-4.9544,0.0,0.3329,0.7912,0.7912,1.0
218,Murhum,Kota Bau Bau,2040,26659.65,0.0,0.0,196.29,64.44,0.0,0.0,342.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.6,534.78,1158703.88,9.8,8.3,17981.13,1158703.88,12260771.0,-11102067.12,0.0945,8077.96,43.47,0.0,0.0,-111.06,-63.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2093.91,-76.83,-1772.91,-76.83,-3841375.62,-76.83,-5.73,-36.9,-4.85,-36.88,-10509.35,-36.89,-3841375.62,-76.83,3715053.0,43.47,0.0,-0.0305,0.0,0.0011,0.0,-15.922,0.0,0.3287,0.8698,0.8698,1.0
219,Lea-Lea,Kota Bau Bau,2040,21180.23,135.0,0.0,1711.89,1011.87,6.21,0.0,423.72,4.5,37.64,24.0,85670.09,6.06,3.86,13795.5,9993.35,8461.37,18333240.0,9.88,8.36,18118.18,18418910.09,9740787.0,8678123.09,1.8909,9139.91,75.91,-71.1,-91.97,-210.24,-17.2,-249.99,-86.91,-159.37,-86.91,-568943.85,-86.91,2.34,62.9,1.49,62.87,5328.11,62.93,-8986.02,-47.35,-7608.46,-47.35,-16485264.0,-47.35,-5.65,-36.38,-4.79,-36.43,-10372.3,-36.41,-17054207.85,-48.08,4203444.0,75.91,-0.7935,-0.7342,0.0021,0.0033,-8.7719,-9.8747,0.4474,0.4166,0.6824,0.6824,0.9934
220,Batupoaro,Kota Bau Bau,2040,18128.38,0.0,0.0,0.0,0.0,0.0,0.0,190.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8337243.5,-8337243.5,0.0,5982.23,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751230.5,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.971,1.0
0,Wundulako,Kolaka,2045,33705.07,6020.64,794.61,3666.51,3478.23,48.69,85.5,809.19,1075.59,286.57,182.69,652186.19,5.89,3.75,13394.66,50160.91,42471.26,92022472.0,14.42,12.21,26456.7,92674658.19,15500953.0,77173705.19,5.9786,11327.52,50.62,-987.48,-95.3,233.46,7.19,-4580.51,-94.11,-2920.07,-94.11,-10424686.81,-94.11,1.19,25.32,0.76,25.42,2704.45,25.3,-28751.9,-36.44,-24344.21,-36.43,-52746600.0,-36.43,-9.9,-40.71,-8.38,-40.7,-18159.43,-40.7,-63171286.81,-40.53,5209516.0,50.62,0.3334,0.5338,0.0019,0.0033,18.5614,22.4049,0.5676,0.5863,0.3804,0.3804,0.6994
1,Kolaka,Kolaka,2045,64184.02,6075.99,488.88,588.69,5647.59,37.17,0.0,893.07,244.98,218.76,139.46,497879.66,5.89,3.75,13394.66,77662.89,65757.17,142476032.0,13.75,11.64,25227.76,142973911.66,29518232.0,113455679.66,4.8436,19098.41,42.36,-345.24,-90.28,791.28,16.29,-1577.49,-87.82,-1005.65,-87.82,-3590162.84,-87.82,1.19,25.32,0.76,25.42,2704.45,25.3,-40442.58,-34.24,-34242.71,-34.24,-74193728.0,-34.24,-10.57,-43.46,-8.95,-43.47,-19388.37,-43.46,-77783890.84,-35.23,8783362.0,42.36,0.5598,0.6971,0.0028,0.0034,22.6271,26.8122,0.5631,0.5806,0.3613,0.3613,0.8265
2,Pomalaa,Kolaka,2045,65772.94,6252.93,871.29,3145.77,4497.03,62.73,5573.7,1210.59,741.6,369.2,235.36,840247.25,5.89,3.75,13394.66,62363.53,52803.2,114408672.0,13.87,11.74,25440.94,115248919.25,30248974.0,84999945.25,3.81,19969.26,43.6,-1092.42,-94.57,-1433.79,-24.18,-5056.75,-93.2,-3223.69,-93.2,-11508547.75,-93.2,1.19,25.32,0.76,25.42,2704.45,25.3,-81874.03,-56.76,-69322.71,-56.76,-150201536.0,-56.76,-10.45,-42.97,-8.85,-42.98,-19175.19,-42.98,-161710083.75,-58.39,9183862.0,43.6,0.4641,0.5897,0.0029,0.0047,4.0624,13.6179,0.5236,0.4174,0.3819,0.3819,0.5863
3,Watubangga,Kolaka,2045,35409.56,3420.18,3966.93,4476.78,10395.27,66.96,0.0,1070.46,1370.16,457.73,291.8,1041741.31,6.84,4.36,15557.67,156540.0,132542.39,287179520.0,15.06,12.75,27625.98,288221261.31,16284858.0,271936403.31,17.6987,14507.6,69.41,-1014.39,-93.81,-84.24,-0.8,-4621.57,-90.99,-2946.25,-90.99,-10518113.69,-90.99,2.14,45.53,1.37,45.82,4867.46,45.53,-98321.69,-38.58,-83249.03,-38.58,-180375648.0,-38.58,-9.26,-38.08,-7.84,-38.08,-16990.15,-38.08,-190893761.69,-39.84,6672048.0,69.41,0.1852,0.437,0.0002,0.0037,6.1293,12.9367,0.6233,0.5596,0.4544,0.4544,0.384
4,Wolo,Kolaka,2045,42815.57,38771.01,636.84,1218.42,8282.43,115.83,1604.25,873.99,933.12,890.8,567.88,2027340.0,7.69,4.9,17502.72,146694.38,124206.12,269117344.0,17.71,15.0,32492.56,271144684.0,19690884.0,251453800.0,13.7701,22511.23,110.87,-951.48,-89.15,525.06,6.77,-4122.55,-82.23,-2628.13,-82.23,-9382424.0,-82.23,2.99,63.62,1.91,63.88,6812.51,63.73,-41964.82,-22.24,-35531.66,-22.24,-76986592.0,-22.24,-6.61,-27.18,-5.59,-27.15,-12123.58,-27.17,-86369016.0,-24.16,10352914.0,110.87,0.9641,0.6022,0.0043,0.0023,69.9442,73.3965,0.4987,0.5934,0.1753,0.1753,0.2669
5,Baula,Kolaka,2045,29657.58,4267.71,723.78,877.59,6593.85,122.94,0.0,717.03,67.86,725.3,462.38,1650701.0,5.9,3.76,13426.88,97289.93,82375.4,178482752.0,14.75,12.49,27068.06,180133453.0,13639522.0,166493931.0,13.2067,12821.82,76.16,-858.06,-87.47,916.02,16.13,-3882.64,-84.26,-2475.18,-84.26,-8836393.0,-84.26,1.2,25.53,0.77,25.75,2736.67,25.6,-40794.93,-29.54,-34541.03,-29.54,-74840064.0,-29.54,-9.57,-39.35,-8.1,-39.34,-17548.07,-39.33,-83676457.0,-31.72,5896753.5,76.16,0.2979,0.3556,0.0017,0.0039,13.9831,15.5471,0.6117,0.6105,0.3755,0.3755,0.6578
6,Latambaga,Kolaka,2045,37706.67,11606.04,0.0,741.42,8559.54,0.0,26.64,595.8,399.24,0.0,0.0,0.0,0.0,0.0,0.0,126742.6,107312.96,232514992.0,14.81,12.54,27164.43,232514992.0,17341298.0,215173694.0,13.4082,14141.01,60.01,-96.57,-100.0,4.23,0.05,-453.61,-100.0,-289.17,-100.0,-1032353.44,-100.0,-4.7,-100.0,-2.99,-100.0,-10690.21,-100.0,-81322.56,-39.09,-68855.81,-39.09,-149189808.0,-39.09,-9.51,-39.1,-8.05,-39.1,-17451.7,-39.12,-150222161.44,-39.25,6503451.0,60.01,0.0,0.9078,0.0,0.0045,0.0,31.1518,0.0,0.5825,0.2768,0.2768,0.6614
7,Tanggetada,Kolaka,2045,32670.35,7832.25,8712.63,2706.12,6238.17,62.73,397.08,888.03,703.17,370.33,236.09,842830.5,5.9,3.76,13435.84,88182.58,74664.22,161774880.0,14.14,11.97,25933.07,162617710.5,15025093.0,147592617.5,10.8231,11928.88,57.51,-709.56,-91.88,-957.78,-13.31,-3257.26,-89.79,-2076.5,-89.79,-7413109.5,-89.79,1.2,25.53,0.77,25.75,2745.63,25.68,-86822.97,-49.61,-73512.92,-49.61,-159280576.0,-49.61,-10.18,-41.86,-8.62,-41.86,-18683.06,-41.88,-166693685.5,-50.62,5486090.0,57.51,0.3184,0.1814,-0.002,-0.0006,0.5012,5.4107,0.4082,0.6296,0.4337,0.4337,0.4961
8,Samaturu,Kolaka,2045,53420.53,31249.71,670.41,585.63,17612.64,176.58,9.99,934.92,1948.05,1054.47,672.23,2399845.5,5.97,3.81,13590.7,257805.73,218284.22,472956128.0,14.64,12.39,26853.22,475355973.5,24568094.0,450787879.5,19.3485,27838.22,108.82,-1166.22,-86.85,-491.49,-2.71,-5252.91,-83.28,-3348.73,-83.28,-11954965.5,-83.28,1.27,27.02,0.82,27.42,2900.49,27.13,-182486.74,-41.45,-154511.34,-41.45,-334780000.0,-41.45,-9.68,-39.8,-8.2,-39.83,-17762.91,-39.81,-346734965.5,-42.18,12802787.0,108.82,0.8751,0.8353,0.0019,0.0027,24.0283,30.8581,0.5183,0.5638,0.231,0.231,0.4147
9,Toari,Kolaka,2045,20439.21,33.21,136.98,3446.1,5158.89,0.0,22.5,610.56,269.73,0.0,0.0,0.0,0.0,0.0,0.0,69831.14,59126.05,128108360.0,13.54,11.46,24832.54,128108360.0,9399996.0,118708364.0,13.6286,9768.73,91.55,0.0,0.0,293.22,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48501.95,-40.99,-41066.58,-40.99,-88979048.0,-40.99,-10.78,-44.33,-9.13,-44.34,-19783.6,-44.34,-88979048.0,-40.99,4492641.5,91.55,0.0,0.5208,0.0,0.0034,0.0,14.9847,0.0,0.5398,0.4946,0.4946,0.3725
10,Polinggona,Kolaka,2045,19621.52,6651.81,7541.1,558.36,5475.6,0.0,0.0,480.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78370.48,66356.28,143774160.0,14.31,12.12,26257.24,143774160.0,9023939.0,134750221.0,15.9325,7573.95,62.87,-413.01,-100.0,-2229.57,-28.94,-1939.98,-100.0,-1236.74,-100.0,-4415163.0,-100.0,-4.7,-100.0,-2.99,-100.0,-10690.21,-100.0,-109019.3,-58.18,-92306.61,-58.18,-200000720.0,-58.18,-10.01,-41.16,-8.47,-41.14,-18358.89,-41.15,-204415883.0,-58.71,3483264.0,62.87,0.0,0.1338,0.0,0.0007,0.0,5.9936,0.0,0.6173,0.3464,0.3464,0.3879
11,Iwoimendaa,Kolaka,2045,15548.04,15842.79,0.18,189.18,3376.53,8.37,3.15,428.49,73.44,77.41,49.35,176178.09,9.25,5.9,21048.76,67726.65,57344.14,124247544.0,20.06,16.98,36797.41,124423722.09,7150543.5,117273178.59,17.4006,8678.54,126.33,-200.07,-95.98,-444.24,-11.63,-901.67,-92.09,-574.81,-92.09,-2052088.66,-92.09,4.55,96.81,2.91,97.32,10358.55,96.9,-25194.48,-27.11,-21332.16,-27.11,-46220424.0,-27.11,-4.26,-17.52,-3.61,-17.53,-7818.72,-17.52,-48272512.66,-27.95,3991260.75,126.33,0.9269,0.7556,0.0029,0.0016,85.1541,83.055,0.38,0.5555,0.265,0.265,0.2316
12,Lambuya,Konawe,2045,12167.81,3895.83,645.84,2422.71,1304.01,1077.93,0.0,424.44,44.1,7644.68,4873.48,17398324.0,7.09,4.52,16140.5,8480.61,7180.53,15558059.0,6.5,5.51,11930.94,32956383.0,5595975.5,27360407.5,5.8893,3094.59,34.11,-1039.59,-49.09,-15.3,-1.16,-841.32,-9.91,-536.34,-9.91,-1914750.0,-9.91,3.08,76.81,1.97,77.25,7019.89,76.97,-5477.69,-39.24,-4637.96,-39.24,-10049071.0,-39.24,-4.08,-38.56,-3.45,-38.5,-7478.55,-38.53,-11963821.0,-26.63,1423199.5,34.11,-0.5846,-0.5111,-0.0004,0.0005,-7.5581,-2.5983,0.6811,0.6866,0.4534,0.4534,0.6654
13,Unaaha,Konawe,2045,24959.44,8.46,0.0,185.22,879.93,142.2,0.0,1449.09,50.94,813.38,518.53,1851153.75,5.72,3.65,13017.96,5358.98,4537.45,9831291.0,6.09,5.16,11172.81,11682444.75,11478848.0,203596.75,1.0177,10728.56,75.39,-744.66,-83.97,553.05,169.19,-2740.73,-77.11,-1747.21,-77.11,-6237550.25,-77.11,1.71,42.64,1.1,43.14,3897.35,42.73,1900.59,54.96,1609.23,54.96,3486718.5,54.96,-4.49,-42.44,-3.8,-42.41,-8236.68,-42.44,-2750831.75,-19.06,4934068.0,75.39,-0.3334,-0.3249,-0.0022,-0.0011,-15.7882,-11.4688,0.6298,0.6504,0.6973,0.6973,0.9992
14,Wawotobi,Konawe,2045,17145.85,92.34,2261.97,1078.47,2706.48,331.29,0.0,924.03,0.0,2349.51,1497.81,5347185.5,7.09,4.52,16140.5,18445.3,15617.63,33838724.0,6.82,5.77,12502.85,39185909.5,7885377.5,31300532.0,4.9694,5766.69,50.68,-1579.5,-82.66,173.52,6.85,-5308.01,-69.32,-3383.86,-69.32,-12080384.5,-69.32,3.08,76.81,1.97,77.25,7019.89,76.97,-8353.42,-31.17,-7072.84,-31.17,-15324724.0,-31.17,-3.76,-35.54,-3.19,-35.6,-6906.63,-35.58,-27405108.5,-41.15,2652101.5,50.68,-0.6779,-0.6565,-0.0028,-0.0022,-19.3969,-16.8718,0.6659,0.6831,0.6299,0.6299,0.7727
15,Pondidaha,Konawe,2045,20090.08,718.38,1843.29,5363.1,1312.38,239.13,0.0,675.18,45.72,1837.24,1171.24,4181316.5,7.68,4.9,17485.54,9134.52,7734.2,16757683.0,6.96,5.89,12768.93,20938999.5,9239425.0,11699574.5,2.2663,8685.44,76.16,-873.18,-78.5,-902.07,-40.74,-2620.36,-58.78,-1670.48,-58.78,-5963628.5,-58.78,3.67,91.52,2.35,92.16,8364.93,91.71,-14294.36,-61.01,-12103.03,-61.01,-26223653.0,-61.01,-3.62,-34.22,-3.07,-34.26,-6640.56,-34.21,-32187281.5,-60.59,3994432.5,76.16,-1.0434,-1.0289,-0.0023,-0.0022,-22.5643,-23.1346,0.7108,0.7259,0.6315,0.6315,0.5494
16,Sampara,Konawe,2045,3458.83,428.04,583.74,3408.3,20.16,0.0,0.0,136.62,92.43,0.0,0.0,0.0,0.0,0.0,0.0,140.32,118.81,257421.53,6.96,5.89,12768.93,257421.53,1590714.25,-1333292.72,0.1618,986.84,39.92,0.0,0.0,-121.5,-85.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1358.44,-90.64,-1150.19,-90.64,-2492126.22,-90.64,-3.62,-34.22,-3.07,-34.26,-6640.56,-34.21,-2492126.22,-90.64,453845.25,39.92,0.0,-0.7019,0.0,-0.0016,0.0,-17.652,0.0,0.6845,0.6277,0.6277,0.8408
17,Abuki,Konawe,2045,15487.01,13354.11,822.51,2087.28,3177.72,194.76,0.0,746.01,100.26,1070.45,682.41,2436206.5,5.5,3.5,12508.76,18094.19,15320.35,33194600.0,5.69,4.82,10446.04,35630806.5,7122476.0,28508330.5,5.0026,6230.31,67.31,-786.33,-80.15,144.72,4.77,-2861.29,-72.77,-1824.07,-72.77,-6511933.5,-72.77,1.49,37.16,0.95,37.25,3388.15,37.15,-13994.95,-43.61,-11849.53,-43.61,-25674372.0,-43.61,-4.89,-46.22,-4.14,-46.21,-8963.45,-46.18,-32186305.5,-47.46,2865317.5,67.31,0.3707,0.2779,-0.0008,-0.001,-14.7049,-13.9714,0.5712,0.5998,0.3002,0.3002,0.5353
18,Soropia,Konawe,2045,8233.58,138.69,0.0,4431.15,47.52,0.0,0.0,453.33,101.34,0.0,0.0,0.0,0.0,0.0,0.0,310.08,262.54,568855.62,6.53,5.52,11970.87,568855.62,3786623.0,-3217767.38,0.1502,1774.35,27.47,0.0,0.0,-1198.71,-96.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12875.04,-97.65,-10901.3,-97.65,-23619826.38,-97.65,-4.05,-38.28,-3.44,-38.39,-7438.61,-38.32,-23619826.38,-97.65,816022.75,27.47,0.0,0.4637,0.0,-0.0009,0.0,-1.1189,0.0,0.4278,0.6611,0.6611,0.8379
19,Tongauna,Konawe,2045,8130.34,832.32,0.0,592.29,1196.82,1161.0,0.0,921.06,22.59,6180.04,3939.77,14064990.0,5.32,3.39,12114.55,7288.72,6171.36,13371482.0,6.09,5.16,11172.51,27436472.0,3739143.5,23697328.5,7.3376,2140.91,35.74,-841.95,-42.04,581.13,94.39,-1846.82,-23.01,-1177.35,-23.01,-4203136.0,-23.01,1.31,32.67,0.84,32.94,2993.94,32.83,774.72,11.89,655.96,11.89,1421256.0,11.89,-4.49,-42.44,-3.8,-42.41,-8236.98,-42.44,-2781880.0,-9.21,984606.25,35.74,-0.1511,-0.0979,-0.0014,-0.0007,-13.8373,-11.7463,0.6435,0.6749,0.5251,0.5251,0.91
20,Latoma,Konawe,2045,20509.92,91122.21,0.0,2180.52,1038.6,0.0,0.0,461.25,101.07,0.0,0.0,0.0,0.0,0.0,0.0,6777.13,5738.19,12432944.0,6.53,5.52,11970.87,12432944.0,9432515.0,3000429.0,1.3181,9478.57,85.92,0.0,0.0,-1081.08,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15649.08,-69.78,-13250.09,-69.78,-28708956.0,-69.78,-4.05,-38.28,-3.44,-38.39,-7438.62,-38.32,-28708956.0,-69.78,4359193.0,85.92,0.0,0.6387,0.0,0.0006,0.0,22.7423,0.0,0.5411,0.1344,0.1344,0.1967
21,Puriala,Konawe,2045,15020.4,1780.92,637.2,8465.04,1150.29,1118.16,0.0,688.41,52.56,7364.74,4695.02,16761219.0,6.59,4.2,14990.0,7573.0,6412.06,13893007.0,6.58,5.57,12077.83,30654226.0,6907879.0,23746347.0,4.4376,4745.5,46.19,-3657.78,-76.59,147.96,14.76,-11774.92,-61.52,-7506.52,-61.52,-26798261.0,-61.52,2.58,64.34,1.65,64.71,5869.39,64.35,-3031.65,-28.59,-2566.9,-28.59,-5561701.0,-28.59,-4.0,-37.81,-3.39,-37.83,-7331.65,-37.77,-32359962.0,-51.35,2182452.0,46.19,-0.6153,-0.589,-0.0012,-0.0006,-10.0794,-6.3933,0.7051,0.6946,0.4974,0.4974,0.4845
22,Uepai,Konawe,2045,16185.02,7097.31,110.07,1520.1,2537.28,534.24,0.0,1232.73,207.18,3539.85,2256.65,8056246.5,6.63,4.22,15079.83,15454.9,13085.67,28352716.0,6.09,5.16,11174.45,36408962.5,7443489.5,28965473.0,4.8914,2674.73,19.8,-785.25,-59.51,229.59,9.95,-1748.03,-33.06,-1114.37,-33.06,-3978306.5,-33.06,2.62,65.34,1.67,65.49,5959.22,65.34,-8960.46,-36.7,-7586.82,-36.7,-16438356.0,-36.7,-4.49,-42.44,-3.8,-42.41,-8235.03,-42.43,-20416662.5,-35.93,1230105.0,19.8,-0.4248,-0.2581,0.0002,0.0003,-4.2215,-5.1573,0.6801,0.683,0.3626,0.3626,0.877
23,Wonggeduku,Konawe,2045,14181.64,0.0,1350.72,1796.94,1054.17,1020.6,0.0,1286.46,44.91,7829.46,4991.28,17818866.0,7.67,4.89,17459.21,7337.31,6212.5,13460618.0,6.96,5.89,12768.93,31279484.0,6522136.0,24757348.0,4.7959,5969.78,72.7,-1534.68,-60.06,346.86,49.04,-2410.87,-23.54,-1536.93,-23.54,-5486846.0,-23.54,3.66,91.27,2.34,91.76,8338.6,91.43,-146.03,-1.95,-123.64,-1.95,-267906.0,-1.95,-3.62,-34.22,-3.07,-34.26,-6640.56,-34.21,-5754752.0,-15.54,2745502.25,72.7,-0.9345,-1.0046,-0.0015,-0.0018,-15.492,-18.0699,0.7016,0.7016,0.6171,0.6171,0.5598
24,Besulutu,Konawe,2045,6147.52,1848.69,2985.3,2567.79,2087.82,0.0,0.0,133.29,81.27,0.0,0.0,0.0,0.0,0.0,0.0,14531.79,12304.07,26659218.0,6.96,5.89,12768.93,26659218.0,2827243.25,23831974.75,9.4294,2749.7,80.93,-0.18,-100.0,-374.67,-15.22,-0.72,-100.0,-0.46,-100.0,-1641.71,-100.0,-4.01,-100.0,-2.55,-100.0,-9120.61,-100.0,-11521.35,-44.22,-9755.13,-44.22,-21136454.0,-44.22,-3.62,-34.22,-3.07,-34.26,-6640.56,-34.21,-21138095.71,-44.22,1264585.75,80.93,0.0,-0.8917,0.0,-0.0021,0.0,-21.8212,0.0,0.7015,0.5716,0.5716,0.6214
25,Bondoala,Konawe,2045,2367.77,0.0,0.18,736.02,387.27,0.0,6.48,568.53,1081.35,0.0,0.0,0.0,0.0,0.0,0.0,2758.03,2335.22,5059727.0,7.12,6.03,13065.11,5059727.0,1088937.88,3970789.12,4.6465,944.39,66.35,0.0,0.0,36.54,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-952.69,-25.67,-806.65,-25.67,-1747762.0,-25.67,-3.46,-32.7,-2.93,-32.7,-6344.38,-32.69,-1747762.0,-25.67,434327.63,66.35,0.0,-0.7002,0.0,-0.0025,0.0,-18.7325,0.0,0.646,0.6366,0.6366,0.7697
26,Routa,Konawe,2045,11316.68,153885.33,3207.69,6596.28,5495.76,0.0,87.57,54.81,499.14,0.0,0.0,0.0,0.0,0.0,0.0,41911.35,35486.36,76888264.0,7.63,6.46,13990.47,76888264.0,5204542.5,71683721.5,14.7733,2808.19,33.0,0.0,0.0,-2238.75,-28.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39919.77,-48.78,-33800.03,-48.78,-73234536.0,-48.78,-2.95,-27.88,-2.5,-27.9,-5419.01,-27.92,-73234536.0,-48.78,1291493.75,33.0,0.0,-0.0039,0.0,0.0001,0.0,-7.0828,0.0,0.527,0.1278,0.1278,0.1017
27,Anggaberi,Konawe,2045,10082.67,6023.61,2768.04,1266.48,1184.31,72.45,0.0,357.57,0.0,496.9,316.77,1130884.0,6.86,4.37,15609.16,7212.73,6107.02,13232071.0,6.09,5.16,11172.81,14362955.0,4637019.5,9725935.5,3.0975,3808.64,60.7,-345.6,-82.67,-603.27,-33.75,-1178.44,-70.34,-751.26,-70.34,-2681986.75,-70.34,2.85,71.07,1.82,71.37,6488.55,71.14,-11699.87,-61.86,-9906.28,-61.86,-21463933.0,-61.86,-4.49,-42.44,-3.8,-42.41,-8236.67,-42.44,-24145919.75,-62.7,1751593.25,60.7,-0.4375,-0.349,-0.0025,-0.0012,-17.219,-13.2878,0.6415,0.7181,0.315,0.315,0.7118
28,Meluhu,Konawe,2045,11378.03,5854.77,5292.36,528.12,644.31,130.77,0.0,479.43,0.0,850.14,541.96,1934801.62,6.5,4.14,14795.45,4074.5,3449.88,7474850.0,6.32,5.35,11601.33,9409651.62,5232755.0,4176896.62,1.7982,2772.51,32.22,-743.04,-85.03,-667.98,-50.9,-2651.67,-75.72,-1690.44,-75.72,-6034878.38,-75.72,2.49,62.09,1.59,62.35,5674.84,62.22,-9809.53,-70.65,-8305.73,-70.65,-17996022.0,-70.65,-4.26,-40.26,-3.61,-40.29,-7808.15,-40.23,-24030900.38,-71.86,1275077.5,32.22,-0.8581,-0.8312,-0.0035,-0.0039,-23.5132,-25.6868,0.6902,0.6726,0.4974,0.4974,0.6353
